Date,Time,Student_ID,Name,Roll_Number,Department
2025-09-23,17:52:45,0,abc,15487,prosthetic 
2025-09-23,17:52:45,0,abc,15487,prosthetic 
2025-09-23,17:52:45,0,abc,15487,prosthetic 
2025-09-23,17:52:45,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:46,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:47,0,abc,15487,prosthetic 
2025-09-23,17:52:48,0,abc,15487,prosthetic 
2025-09-23,17:52:48,0,abc,15487,prosthetic 
2025-09-23,17:52:48,0,abc,15487,prosthetic 
2025-09-23,17:52:48,0,abc,15487,prosthetic 
2025-09-23,17:52:48,0,abc,15487,prosthetic 
2025-09-23,17:52:48,0,abc,15487,prosthetic 
2025-09-23,17:52:48,0,abc,15487,prosthetic 
2025-09-23,17:52:48,0,abc,15487,prosthetic 
2025-09-23,17:57:13,0,priyank,15356,artist
2025-09-23,17:58:45,0,priyank,15356,artist
2025-09-23,17:58:45,0,priyank,15356,artist
2025-09-23,17:58:45,0,priyank,15356,artist
2025-09-23,17:58:45,0,priyank,15356,artist
2025-09-23,17:58:45,0,priyank,15356,artist
2025-09-23,17:58:45,0,priyank,15356,artist
2025-09-23,17:58:45,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:18,0,priyank,15356,artist
2025-09-23,17:59:19,0,priyank,15356,artist
2025-09-23,17:59:19,0,priyank,15356,artist
2025-09-23,17:59:19,0,priyank,15356,artist
2025-09-23,17:59:19,0,priyank,15356,artist
2025-09-23,17:59:19,0,priyank,15356,artist
2025-09-23,17:59:38,0,priyank,15356,artist
2025-10-09,12:16:48,0,yukti,145,commerce
2025-10-09,12:18:10,0,yukti,145,commerce
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:18,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:19,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:20,0,ekta,154,marketing
2025-10-09,12:31:21,0,ekta,154,marketing
2025-10-09,12:31:21,0,ekta,154,marketing
2025-10-09,12:31:21,0,ekta,154,marketing
2025-10-09,12:31:21,0,ekta,154,marketing
2025-10-09,12:31:21,0,ekta,154,marketing
2025-10-09,12:31:21,0,ekta,154,marketing
2025-10-09,12:31:24,0,ekta,154,marketing
2025-10-09,12:31:24,0,ekta,154,marketing
2025-10-09,12:31:26,0,ekta,154,marketing
2025-10-09,12:31:27,0,ekta,154,marketing
2025-10-09,12:31:27,0,ekta,154,marketing
2025-10-09,12:31:27,0,ekta,154,marketing
2025-10-09,12:31:27,0,ekta,154,marketing
2025-10-09,12:31:27,0,ekta,154,marketing
2025-10-09,12:31:27,0,ekta,154,marketing
2025-10-09,12:31:28,0,ekta,154,marketing
2025-10-09,12:31:28,0,ekta,154,marketing
2025-10-09,12:31:29,0,ekta,154,marketing
2025-10-09,12:31:29,0,ekta,154,marketing
2025-10-09,12:31:29,0,ekta,154,marketing
2025-10-09,12:31:29,0,ekta,154,marketing
2025-10-09,12:31:29,0,ekta,154,marketing
2025-10-09,12:31:29,0,ekta,154,marketing
2025-10-09,12:31:29,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:31,0,ekta,154,marketing
2025-10-09,12:31:32,0,ekta,154,marketing
2025-10-09,12:31:32,0,ekta,154,marketing
2025-10-09,12:31:32,0,ekta,154,marketing
2025-10-09,12:31:32,0,ekta,154,marketing
2025-10-09,12:31:32,0,ekta,154,marketing
2025-10-09,12:31:32,0,ekta,154,marketing
2025-10-09,12:31:32,0,ekta,154,marketing
2025-10-09,12:31:33,0,ekta,154,marketing
2025-10-09,12:31:33,0,ekta,154,marketing
2025-10-09,12:31:33,0,ekta,154,marketing
2025-10-09,12:31:34,0,ekta,154,marketing
2025-10-09,12:31:42,0,ekta,154,marketing
2025-10-22,13:02:12,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:02:25,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:05,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:05,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
